CTCF	EP300	GABPA	MAFK	NFE2L2	REST
EXOC2	2	1	1	0	0	0
FOXQ1	2	6	1	3	1	1
FOXF2	7	0	0	0	0	1
FOXC1	4	1	0	0	1	0
GMDS	2	0	0	0	0	0
MYLK4	7	2	1	1	0	0
WRNIP1	7	3	1	1	0	0
SERPINB1	2	9	1	3	2	1
SERPINB9	7	5	0	2	1	1
SERPINB6	9	3	0	3	2	0
NQO2	7	4	1	4	3	0
RIPK1	6	1	2	2	1	0
BPHL	6	0	2	0	0	0
TUBB2A	6	0	2	0	0	0
TUBB2B	8	1	1	1	0	1
PSMG4	7	1	1	1	0	1
SLC22A23	3	0	0	0	1	0
PXDC1	3	1	0	0	0	0
PRPF4B	6	0	2	0	1	0
ECI2	2	0	0	0	0	0
CDYL	0	1	0	0	0	0
RPP40	3	0	0	0	0	0
LYRM4	2	0	0	2	2	0
FARS2	2	0	0	2	2	0
NRN1	2	0	0	0	0	0
F13A1	1	0	0	0	0	0
LY86	4	0	1	1	0	0
RREB1	0	2	1	2	0	1
SSR1	3	0	0	1	0	0
CAGE1	3	0	1	0	0	0
RIOK1	3	0	1	0	0	0
DSP	1	1	0	1	0	0
SNRNP48	4	1	0	3	0	0
TXNDC5	2	2	1	1	0	0
BLOC1S5	1	2	0	0	0	0
EEF1E1	2	2	0	0	0	0
SLC35B3	1	0	1	1	0	0
TFAP2A	9	5	3	2	0	0
GCNT2	2	0	0	2	2	0
C6orf52	0	0	2	1	0	1
PAK1IP1	0	0	2	1	0	1
TMEM14C	1	1	3	3	1	1
TMEM14B	1	1	2	2	1	1
MAK	3	0	0	0	0	2
GCM2	1	0	0	0	0	2
SYCP2L	1	0	0	0	0	2
ELOVL2	1	1	0	0	0	0
SMIM13	0	2	0	0	1	0
ERVFRD-1	1	2	0	0	1	0
NEDD9	0	3	0	0	1	0
TMEM170B	4	0	0	0	0	1
ADTRP	2	3	0	0	0	0
HIVEP1	1	2	0	2	1	0
EDN1	7	3	1	2	0	1
PHACTR1	0	0	0	0	0	2
TBC1D7	4	2	1	0	0	0
GFOD1	0	0	0	0	0	0
SIRT5	3	1	1	1	0	1
NOL7	4	1	1	1	0	1
RANBP9	0	0	0	1	1	0
MCUR1	2	0	0	0	0	0
RNF182	1	0	0	2	0	1
CD83	3	0	0	0	0	0
JARID2	2	3	0	0	0	0
DTNBP1	2	0	0	0	0	0
MYLIP	3	0	0	0	0	0
GMPR	4	0	0	0	0	0
ATXN1	9	5	1	3	0	0
RBM24	0	0	0	2	0	0
CAP2	0	0	0	0	0	0
FAM8A1	4	0	1	0	0	1
NUP153	1	1	1	2	1	0
KIF13A	0	0	0	0	0	0
NHLRC1	3	0	0	0	0	0
TPMT	3	0	0	1	0	0
KDM1B	3	0	0	1	0	0
DEK	2	0	0	0	0	0
RNF144B	0	2	0	1	0	0
ID4	6	1	0	1	1	0
MBOAT1	1	1	0	1	1	0
E2F3	2	2	0	0	0	1
CDKAL1	2	0	0	1	0	0
SOX4	1	1	0	0	0	0
DCDC2	3	0	0	0	0	0
MRS2	3	0	0	0	0	0
ALDH5A1	3	0	0	0	0	0
KIAA0319	3	2	1	0	1	0
TDP2	2	2	1	0	1	0
ACOT13	2	2	1	0	1	0
C6orf62	1	0	0	1	2	2
GMNN	0	0	0	1	3	0
FAM65B	6	1	0	1	0	0
LRRC16A	3	1	0	0	0	0
HIST1H2AA	3	0	0	0	0	0
HIST1H2BA	3	0	0	0	0	0
TRIM38	4	1	0	2	1	0
HIST1H1A	8	8	0	6	6	3
HIST1H3A	8	8	0	6	6	3
HIST1H4A	8	8	0	6	6	3
HIST1H4B	8	8	0	6	6	3
HIST1H3B	8	8	0	6	6	3
HIST1H2AB	8	8	0	6	6	3
HIST1H2BB	6	7	0	6	5	3
HIST1H3C	6	7	0	6	5	3
HIST1H1C	7	8	1	6	6	3
HFE	6	6	1	3	4	1
HIST1H4C	5	5	1	2	4	1
HIST1H1T	4	3	1	3	3	2
HIST1H2BC	2	3	2	3	2	2
HIST1H2AC	2	3	2	3	2	2
HIST1H1E	2	5	1	6	1	4
HIST1H2BD	2	5	1	6	1	4
HIST1H2BE	3	5	1	6	1	5
HIST1H4D	3	5	1	6	1	5
HIST1H2AD	3	5	1	7	1	5
HIST1H3D	3	5	1	7	1	5
HIST1H2BF	3	5	1	7	1	5
HIST1H4E	4	6	1	7	1	5
HIST1H2BG	6	6	1	6	1	3
HIST1H2AE	6	6	1	6	1	3
HIST1H3E	6	6	0	7	1	4
HIST1H1D	5	6	0	7	1	4
HIST1H4F	5	7	1	8	2	5
HIST1H3F	5	6	1	7	2	4
HIST1H2BH	5	6	1	7	2	4
HIST1H3G	3	5	1	6	1	2
HIST1H2BI	4	6	1	6	1	2
HIST1H4H	4	4	1	6	1	2
BTN3A2	2	2	0	1	0	0
BTN2A2	2	1	0	2	0	0
BTN3A1	1	0	0	3	0	0
BTN3A3	1	0	0	2	0	0
BTN2A1	2	0	0	2	0	0
HMGN4	4	7	2	2	0	0
ABT1	3	5	2	2	0	0
ZNF322	1	0	0	1	0	1
HIST1H2BJ	3	3	2	2	0	1
HIST1H2AG	3	3	2	2	0	1
HIST1H4I	5	3	2	2	0	1
HIST1H2BK	5	3	2	2	0	1
PRSS16	2	0	2	0	0	0
ZNF391	0	0	1	0	1	0
ZNF184	3	3	2	5	1	0
HIST1H2BL	5	2	1	3	2	2
HIST1H2AI	5	2	1	3	2	2
HIST1H3H	5	2	1	3	2	2
HIST1H2AJ	5	2	1	3	2	2
HIST1H2BM	5	2	1	3	2	2
HIST1H4J	4	2	1	2	2	2
HIST1H2AK	4	2	1	2	2	2
HIST1H2BN	4	2	1	2	2	2
HIST1H2AL	2	3	1	0	1	0
HIST1H1B	2	3	1	0	1	0
HIST1H3I	1	3	1	0	1	0
HIST1H4L	1	3	1	0	1	0
HIST1H3J	1	3	0	0	0	0
HIST1H2AM	1	3	0	0	0	1
HIST1H2BO	1	3	0	0	0	1
ZNF165	0	0	3	0	0	2
ZSCAN16	1	1	6	1	2	2
ZKSCAN8	1	1	5	1	2	1
ZSCAN9	1	2	4	2	1	0
ZKSCAN4	3	2	5	2	1	0
NKAPL	3	2	5	2	1	0
ZSCAN26	2	1	4	1	1	0
PGBD1	2	1	2	1	1	0
ZKSCAN3	3	3	4	3	0	0
ZSCAN31	3	3	4	3	0	0
ZSCAN12	3	2	3	2	0	0
ZSCAN23	1	0	1	0	0	0
TRIM27	1	2	4	1	2	0
ZNF311	4	1	1	0	0	0
UBD	2	0	0	0	0	1
GABBR1	9	0	0	0	0	1
MOG	12	0	0	0	0	3
ZFP57	11	0	0	0	0	3
HLA-F	8	0	0	0	0	3
HLA-G	3	0	0	0	0	2
HLA-A	2	1	0	1	1	0
ZNRD1	6	4	5	0	0	0
PPP1R11	5	4	5	0	0	0
RNF39	5	4	5	0	0	0
TRIM31	5	6	5	1	0	0
TRIM10	2	3	1	2	0	0
TRIM15	2	3	2	2	0	0
TRIM26	3	0	2	1	2	0
TRIM39	2	0	2	0	0	2
RPP21	2	0	2	0	0	2
HLA-E	7	0	0	1	0	0
PRR3	5	0	2	0	0	0
GNL1	5	0	2	0	0	0
ABCF1	6	1	4	2	0	1
PPP1R10	3	1	4	2	0	1
MRPS18B	3	1	4	2	0	1
ATAT1	5	2	4	2	0	1
C6orf136	8	3	7	2	0	1
DHX16	7	5	5	2	1	1
PPP1R18	8	5	5	2	1	1
NRM	7	5	5	2	1	1
MDC1	10	11	8	3	4	4
TUBB	10	12	8	3	4	4
FLOT1	5	13	5	4	5	5
IER3	5	13	5	4	5	5
DDR1	4	1	1	1	0	0
GTF2H4	5	0	1	1	0	0
VARS2	5	0	1	1	0	0
C6orf15	10	2	0	1	0	0
PSORS1C1	10	2	0	1	0	0
CDSN	9	2	0	1	0	0
PSORS1C2	5	2	0	1	0	0
CCHCR1	6	3	0	1	0	1
TCF19	6	3	0	1	0	1
POU5F1	4	2	0	1	0	1
HLA-C	0	0	0	0	0	1
HLA-B	3	0	1	0	0	2
MICA	5	0	1	0	0	2
MICB	4	0	1	1	1	2
MCCD1	4	0	2	0	0	2
DDX39B	5	0	2	0	0	2
ATP6V1G2	4	0	2	0	0	2
NFKBIL1	4	0	2	0	0	2
LTA	6	0	2	0	0	2
TNF	6	0	2	0	0	2
LTB	6	0	2	0	0	2
LST1	6	0	2	0	0	2
NCR3	6	0	1	0	0	0
AIF1	4	0	1	0	1	2
PRRC2A	4	0	2	0	1	2
APOM	3	0	4	0	1	2
BAG6	3	0	4	0	1	2
C6orf47	3	1	4	0	1	2
CSNK2B	4	1	4	0	1	2
GPANK1	4	1	4	0	1	2
ABHD16A	6	2	4	2	0	3
LY6G6F	6	2	4	2	0	3
LY6G6C	7	2	3	2	0	1
C6orf25	8	2	3	2	0	1
DDAH2	9	3	3	3	0	1
CLIC1	7	3	1	3	0	1
MSH5	6	3	1	3	0	1
SAPCD1	8	2	2	4	0	2
VWA7	8	3	3	4	3	2
VARS	6	3	3	3	5	1
LSM2	6	3	3	3	5	1
HSPA1L	7	3	3	3	5	1
HSPA1A	7	3	3	3	5	1
HSPA1B	5	2	3	2	5	1
C6orf48	5	2	3	2	5	1
NEU1	6	5	2	1	5	0
SLC44A4	7	4	1	1	1	0
EHMT2	7	3	0	0	0	0
C2	7	3	0	0	0	0
ZBTB12	7	3	0	0	0	0
CFB	5	3	3	0	0	0
SKIV2L	3	1	3	0	0	0
NELFE	3	1	3	0	0	0
STK19	3	0	3	0	0	0
DXO	3	0	3	0	0	0
TNXB	6	2	2	1	0	1
ATF6B	8	2	3	2	0	1
FKBPL	8	2	3	2	0	1
PRRT1	7	2	5	3	0	1
PPT2	7	2	5	3	0	1
AGPAT1	4	1	5	3	0	0
RNF5	4	1	5	2	0	0
PBX2	5	1	4	2	0	0
GPSM3	7	1	4	2	0	0
NOTCH4	5	2	3	2	0	0
HLA-DRA	3	0	0	1	0	1
HLA-DRB5	0	0	0	0	0	0
HLA-DRB1	1	0	0	0	0	0
HLA-DQA1	1	0	0	0	0	0
HLA-DQB1	2	0	0	0	0	0
HLA-DQA2	2	0	0	1	0	0
HLA-DQB2	2	0	0	1	0	0
HLA-DOB	6	1	0	1	0	2
TAP2	6	1	0	0	0	2
PSMB8	6	1	0	0	0	2
TAP1	5	1	0	0	0	2
PSMB9	5	1	0	0	0	2
HLA-DMB	7	1	1	1	2	1
HLA-DMA	8	1	1	1	2	1
BRD2	9	1	1	1	2	1
HLA-DOA	6	1	1	1	2	1
HLA-DPB1	5	0	1	0	0	1
HLA-DPA1	6	0	1	0	0	1
SLC39A7	8	0	2	1	0	1
RXRB	8	0	2	1	0	1
HSD17B8	8	0	2	1	0	1
RING1	8	0	2	1	0	1
VPS52	7	0	4	2	1	3
RPS18	7	0	4	2	1	3
B3GALT4	7	0	5	3	1	4
WDR46	7	0	5	3	1	4
PFDN6	7	0	5	3	1	4
RGL2	7	0	5	3	1	4
TAPBP	7	0	5	2	1	4
ZBTB22	7	0	5	2	1	4
DAXX	7	0	4	2	1	3
KIFC1	9	1	2	2	0	0
PHF1	8	1	3	2	0	0
CUTA	8	1	3	2	0	0
SYNGAP1	8	1	3	2	0	0
ZBTB9	7	1	2	0	0	0
BAK1	10	4	2	1	0	1
ITPR3	11	4	2	1	0	1
UQCC2	6	0	0	1	0	0
IP6K3	6	0	1	0	0	0
LEMD2	5	0	2	0	0	1
GRM4	5	0	0	0	0	3
HMGA1	10	0	0	1	1	1
C6orf1	7	0	0	1	1	1
NUDT3	3	1	0	0	1	1
RPS10	4	1	0	0	1	1
PACSIN1	1	0	0	0	0	0
SPDEF	2	0	0	0	0	0
C6orf106	0	0	1	3	2	0
SNRPC	2	0	1	0	2	0
UHRF1BP1	2	0	1	0	3	0
TAF11	1	0	2	0	1	1
ANKS1A	1	0	2	0	1	1
TCP11	2	0	0	0	0	0
ZNF76	4	0	0	0	0	0
DEF6	6	0	0	2	0	0
PPARD	5	0	0	2	0	0
FANCE	3	2	1	1	1	1
RPL10A	3	2	1	1	1	1
TEAD3	4	2	1	1	1	1
FKBP5	6	0	2	1	0	0
ARMC12	6	0	2	1	0	0
SRPK1	2	0	0	0	0	1
SLC26A8	1	0	0	0	0	1
MAPK14	2	0	0	0	0	1
MAPK13	3	1	0	0	1	0
BRPF3	2	0	0	0	0	1
C6orf222	6	1	0	1	0	1
ETV7	4	2	0	2	1	1
KCTD20	2	4	2	3	2	1
STK38	1	1	1	1	1	0
SRSF3	3	2	1	1	1	1
CDKN1A	4	7	1	0	0	3
CPNE5	4	1	2	0	0	0
C6orf89	7	1	2	0	0	0
PPIL1	7	1	2	0	0	0
PI16	5	1	1	1	0	0
MTCH1	8	1	1	0	0	2
FGD2	9	0	1	0	0	2
PIM1	4	9	1	0	1	0
TBC1D22B	3	2	0	4	0	0
TMEM217	3	2	0	4	0	0
RNF8	5	0	0	3	0	1
CMTR1	0	0	0	0	0	0
CCDC167	2	0	0	0	0	3
MDGA1	5	0	0	0	1	0
ZFAND3	2	2	1	0	1	1
BTBD9	1	0	0	1	0	0
GLO1	2	1	0	0	0	0
DNAH8	2	1	0	0	0	0
GLP1R	3	0	0	0	0	1
SAYSD1	1	0	0	0	0	2
KCNK5	2	1	0	1	0	1
KCNK17	5	0	3	0	0	1
KIF6	0	0	0	0	0	0
DAAM2	0	0	0	0	0	0
MOCS1	3	0	0	0	0	0
LRFN2	1	0	0	0	0	1
TSPO2	10	0	1	0	0	0
OARD1	7	0	1	0	0	0
NFYA	6	0	1	0	0	0
TREML1	2	0	0	1	0	1
TREM2	2	0	0	1	0	1
TREML2	3	0	0	0	0	1
TREM1	4	0	1	0	1	0
NCR2	6	0	1	0	1	0
FOXP4	1	0	0	1	0	0
MDFI	5	0	1	0	0	0
TFEB	7	1	2	1	0	0
FRS3	6	1	2	1	0	0
PRICKLE4	6	1	2	1	0	0
USP49	4	1	1	2	1	1
MED20	3	1	2	5	3	1
BYSL	3	1	2	5	3	1
CCND3	6	0	1	1	1	0
TAF8	6	0	1	1	1	0
MRPS10	5	3	1	1	1	0
TRERF1	1	0	0	1	0	0
UBR2	5	1	1	0	0	0
TBCC	1	1	1	2	0	1
GLTSCR1L	1	1	1	2	0	1
RPL7L1	3	0	3	1	1	1
CNPY3	3	0	3	0	2	1
GNMT	2	0	2	0	2	0
PEX6	3	0	5	0	2	0
PPP2R5D	3	0	4	0	2	0
KLHDC3	3	0	5	0	2	0
MEA1	2	0	5	0	2	0
RRP36	3	0	5	0	1	0
CUL7	3	0	4	1	0	0
MRPL2	2	0	4	1	0	0
KLC4	2	0	4	1	0	0
PTK7	1	0	1	1	0	0
SRF	6	0	1	0	1	0
CUL9	6	0	2	2	1	0
DNPH1	2	0	2	3	1	1
CRIP3	5	0	0	0	1	0
ZNF318	4	0	0	0	0	0
ABCC10	4	0	1	0	0	0
DLK2	5	0	1	0	0	0
TJAP1	6	1	2	0	0	0
YIPF3	4	1	1	0	0	0
POLR1C	4	1	1	0	0	0
XPO5	2	0	0	0	0	0
POLH	2	0	0	0	0	0
GTPBP2	3	3	2	1	1	1
MAD2L1BP	3	3	2	1	1	1
RSPH9	3	3	3	1	1	1
MRPS18A	3	3	1	0	2	0
VEGFA	8	1	0	1	0	0
C6orf223	9	8	2	0	2	2
TMEM63B	8	0	0	0	0	0
MRPL14	8	0	0	0	0	0
SLC29A1	10	2	0	0	3	2
HSP90AB1	10	2	0	0	3	3
SLC35B2	11	2	0	0	3	3
NFKBIE	12	2	0	0	3	3
TMEM151B	12	2	0	0	3	3
AARS2	6	0	0	0	0	1
CDC5L	4	0	0	0	0	1
RUNX2	0	0	1	3	0	0
SUPT3H	0	0	1	3	0	0
CLIC5	3	0	0	0	0	0
ENPP4	2	0	0	0	0	0
ENPP5	0	0	0	0	0	0
RCAN2	0	0	0	0	0	1
CYP39A1	2	1	0	3	1	0
SLC25A27	2	1	0	3	1	0
TDRD6	3	1	0	3	1	1
PLA2G7	2	0	0	1	0	1
TNFRSF21	2	0	0	0	0	0
CD2AP	0	3	0	1	0	0
MUT	1	0	1	0	1	0
CENPQ	1	0	1	0	1	0
C6orf141	2	3	1	1	0	1
RHAG	2	1	0	0	0	0
CRISP2	0	1	0	0	0	0
CRISP3	0	0	0	0	0	0
TFAP2B	2	0	0	0	0	0
MCM3	2	0	1	0	0	1
PAQR8	5	0	0	1	0	0
EFHC1	5	1	2	1	1	0
TRAM2	6	0	1	1	0	0
TMEM14A	2	0	0	0	0	1
GSTA4	3	0	0	2	0	0
ICK	2	0	1	2	0	0
FBXO9	2	0	1	2	0	0
GCM1	4	0	0	1	0	0
ELOVL5	0	1	0	2	1	0
GCLC	0	1	1	3	1	0
LRRC1	1	0	0	1	0	0
MLIP	2	1	0	0	0	0
TINAG	1	1	0	0	0	1
FAM83B	1	1	0	0	0	1
HMGCLL1	2	0	0	0	0	0
BMP5	0	1	0	0	0	0
COL21A1	5	3	0	0	0	0
DST	5	1	0	1	2	0
BEND6	4	1	0	1	2	0
KIAA1586	2	1	2	0	0	0
ZNF451	1	1	2	0	0	0
BAG2	2	0	0	1	1	0
RAB23	3	1	0	2	1	0
PRIM2	3	1	2	2	0	1
KHDRBS2	0	0	0	1	0	0
PTP4A1	4	5	0	5	0	0
PHF3	2	0	0	3	0	0
EYS	0	0	0	0	0	0
LMBRD1	2	0	0	1	0	0
COL19A1	2	0	0	0	0	0
FAM135A	3	0	0	2	0	0
SMAP1	0	0	1	1	0	0
OGFRL1	0	2	0	0	0	0
RIMS1	0	0	0	0	0	1
KCNQ5	2	0	0	0	0	1
KHDC1L	2	0	1	0	0	0
KHDC1	3	0	2	0	0	0
DDX43	1	1	0	1	0	0
MB21D1	0	1	0	0	0	0
MTO1	1	1	0	0	0	0
EEF1A1	2	1	0	1	0	0
SLC17A5	5	1	0	1	0	0
CD109	6	2	0	1	0	0
COL12A1	5	4	1	2	0	1
COX7A2	5	3	2	4	0	1
TMEM30A	1	1	2	2	0	0
FILIP1	1	2	0	0	0	0
SENP6	1	0	0	1	0	1
MYO6	0	0	0	0	0	0
HTR1B	1	1	0	0	0	0
PHIP	0	0	0	1	0	1
HMGN3	0	0	0	0	1	1
LCA5	3	1	0	2	0	0
SH3BGRL2	3	0	0	1	0	0
ELOVL4	2	0	0	0	0	0
TTK	0	0	1	1	0	0
BCKDHB	3	0	0	1	0	0
FAM46A	1	3	0	1	1	0
IBTK	0	1	0	2	0	0
TPBG	6	3	1	0	0	1
UBE3D	5	0	0	0	0	0
DOPEY1	5	0	0	0	0	0
RWDD2A	1	0	0	1	0	0
PGM3	1	0	0	1	0	0
ME1	2	1	0	2	1	0
PRSS35	3	0	0	0	0	0
SNAP91	0	0	0	0	0	1
RIPPLY2	1	1	1	2	1	2
CYB5R4	1	1	1	2	1	2
MRAP2	0	0	0	0	0	0
TBX18	2	0	0	0	0	0
NT5E	1	2	1	1	0	0
SNX14	0	0	1	1	0	0
SYNCRIP	1	0	2	1	1	1
CGA	3	0	0	1	0	0
ZNF292	1	0	0	1	0	0
SMIM8	2	0	0	0	0	0
SLC35A1	0	0	0	0	0	1
RARS2	0	0	1	0	0	3
ORC3	0	0	1	0	0	3
AKIRIN2	0	4	1	3	2	1
CNR1	0	0	0	0	0	1
RNGTT	3	0	1	1	0	0
PNRC1	1	8	0	3	3	0
SRSF12	1	3	0	2	0	0
UBE2J1	4	1	0	1	0	0
RRAGD	4	0	0	1	0	1
ANKRD6	0	0	0	1	0	1
LYRM2	1	0	1	0	0	0
MDN1	2	1	1	1	0	0
BACH2	2	0	0	1	0	1
MAP3K7	0	0	2	1	1	0
EPHA7	2	0	0	0	0	0
MANEA	1	0	0	1	0	0
FUT9	0	1	0	0	0	0
UFL1	0	1	1	0	0	0
GPR63	0	0	0	0	0	0
NDUFAF4	2	0	0	2	2	0
KLHL32	2	0	0	2	2	0
MMS22L	0	0	0	0	0	0
POU3F2	2	0	0	0	0	0
FBXL4	1	0	0	0	0	0
FAXC	3	0	1	1	0	1
COQ3	2	0	2	0	0	2
PNISR	3	0	2	0	0	1
USP45	2	0	1	0	0	1
CCNC	1	0	2	1	1	1
SIM1	2	0	0	0	0	0
ASCC3	0	1	1	1	0	0
GRIK2	0	0	0	0	0	1
HACE1	0	0	0	0	0	1
LIN28B	0	0	0	0	0	1
BVES	3	0	1	0	0	0
POPDC3	1	1	1	1	1	0
PREP	4	1	0	0	0	1
PRDM1	3	4	1	1	1	1
ATG5	3	3	1	0	0	0
AIM1	1	1	0	2	1	0
QRSL1	2	0	0	2	0	0
RTN4IP1	2	0	0	2	0	0
C6orf203	2	0	1	1	0	0
BEND3	3	0	0	0	1	1
PDSS2	2	0	0	0	0	0
SOBP	1	0	0	0	0	0
SEC63	2	0	0	0	0	0
OSTM1	4	0	1	0	0	1
NR2E1	1	0	0	0	0	2
SNX3	0	1	3	1	0	0
LACE1	0	1	3	1	0	0
FOXO3	3	1	0	1	0	0
ARMC2	2	0	0	2	0	0
SESN1	0	1	0	0	0	2
CEP57L1	0	1	0	0	0	2
CD164	2	0	1	1	0	1
SMPD2	2	0	0	0	0	0
PPIL6	2	0	0	0	0	0
MICAL1	1	0	0	1	0	0
ZBTB24	3	0	0	1	0	0
AK9	2	2	0	0	0	0
FIG4	2	2	0	0	0	0
WASF1	1	0	1	2	0	1
CDC40	1	0	1	2	0	1
METTL24	2	0	0	0	0	0
DDO	2	0	0	0	0	0
SLC22A16	2	0	0	0	0	0
AMD1	0	2	0	1	0	1
CDK19	0	2	0	1	0	1
GTF3C6	1	1	2	0	0	0
RPF2	3	1	2	0	0	0
SLC16A10	1	0	0	2	0	1
REV3L	0	1	0	1	0	0
TRAF3IP2	2	2	0	1	1	0
FYN	0	3	0	0	0	1
WISP3	4	0	0	1	0	0
FAM229B	4	0	0	1	0	0
TUBE1	4	0	0	1	0	0
LAMA4	2	4	0	1	0	0
RFPL4B	4	0	0	0	0	0
MARCKS	3	0	0	0	0	0
HDAC2	3	4	0	0	0	0
HS3ST5	2	0	0	1	0	0
FRK	4	0	1	3	1	0
NT5DC1	4	0	1	1	0	0
TSPYL4	3	1	0	1	0	0
DSE	3	1	0	1	0	0
TSPYL1	2	1	0	2	0	0
FAM26F	0	0	0	0	0	0
FAM26E	5	2	0	1	0	0
FAM26D	5	2	0	1	0	0
TRAPPC3L	5	2	0	1	0	0
RWDD1	4	2	0	1	0	1
RSPH4A	1	0	0	0	0	1
ZUFSP	1	0	0	0	0	0
KPNA5	1	0	0	0	0	0
FAM162B	0	0	0	0	0	0
DCBLD1	2	3	0	1	0	0
GOPC	2	1	0	1	0	0
NUS1	2	0	1	0	0	0
PLN	4	0	0	0	0	0
CEP85L	1	0	0	0	0	1
ASF1A	1	0	0	1	1	0
MCM9	1	0	0	1	1	0
FAM184A	5	0	0	0	0	0
MAN1A1	0	0	0	1	1	0
GJA1	1	0	0	0	0	0
HSF2	1	0	0	0	0	0
SERINC1	1	0	1	0	0	0
PKIB	1	0	1	0	0	0
SMPDL3A	3	0	1	0	0	0
CLVS2	1	0	0	0	0	1
TRDN	0	0	0	0	0	0
NKAIN2	2	0	0	0	0	0
RNF217	0	0	0	0	1	0
TPD52L1	4	0	0	1	3	0
HDDC2	2	0	0	0	0	0
HEY2	2	2	0	0	1	0
NCOA7	2	2	0	0	1	0
HINT3	5	6	1	0	3	1
TRMT11	5	5	1	0	2	1
CENPW	1	0	0	0	0	0
RSPO3	2	1	0	0	1	0
RNF146	1	0	0	0	0	0
ECHDC1	0	1	1	0	2	0
SOGA3	4	0	0	0	0	2
THEMIS	1	0	0	2	1	0
PTPRK	3	1	0	0	0	0
LAMA2	0	0	0	0	0	0
ARHGAP18	3	1	0	1	0	1
L3MBTL3	1	0	0	0	0	0
SAMD3	1	0	0	0	0	1
TMEM200A	1	0	0	0	0	1
EPB41L2	1	0	0	1	0	0
AKAP7	1	0	0	0	0	0
ARG1	1	0	0	0	0	0
MED23	2	1	1	0	0	0
ENPP3	2	1	1	0	0	0
ENPP1	1	0	0	0	0	0
CTGF	4	3	0	1	2	0
MOXD1	2	0	0	0	0	0
STX7	3	0	0	2	0	0
VNN3	4	0	0	0	0	0
VNN2	6	0	1	0	0	0
SLC18B1	5	1	2	1	1	1
RPS12	5	1	2	1	1	1
EYA4	3	2	0	2	1	1
TCF21	3	1	0	0	0	0
TBPL1	5	1	1	1	0	0
SLC2A12	1	0	0	0	0	0
SGK1	0	15	0	1	1	0
ALDH8A1	2	0	0	0	0	0
HBS1L	2	0	0	0	0	0
MYB	2	0	0	1	0	0
AHI1	1	1	0	2	0	0
PDE7B	0	0	0	0	1	0
MTFR2	1	0	2	0	1	1
BCLAF1	4	0	2	0	1	1
MAP7	2	0	0	1	0	0
MAP3K5	2	1	0	0	0	0
PEX7	2	1	0	0	0	0
SLC35D3	2	1	0	0	0	1
IL20RA	3	4	0	0	0	0
IFNGR1	1	3	1	1	1	2
OLIG3	0	0	0	0	0	1
TNFAIP3	1	1	0	0	0	0
PERP	2	2	1	2	0	0
HEBP2	1	1	0	0	0	0
NHSL1	2	0	1	0	0	0
CCDC28A	1	0	1	0	0	0
ECT2L	1	0	1	0	0	0
REPS1	3	0	0	0	0	0
ABRACL	2	0	0	0	0	0
HECA	2	0	0	0	0	0
TXLNB	2	0	0	0	0	1
CITED2	1	5	0	2	0	0
VTA1	2	1	1	1	0	0
HIVEP2	0	1	0	0	0	0
AIG1	2	1	0	0	0	0
ADAT2	1	0	1	0	1	0
PEX3	1	0	1	0	1	0
FUCA2	2	0	1	0	0	0
PHACTR2	2	1	0	0	0	1
LTV1	1	0	1	0	0	0
PLAGL1	0	0	1	2	0	0
SF3B5	0	0	1	2	0	0
STX11	0	0	0	1	0	0
UTRN	1	0	0	2	0	0
EPM2A	1	1	0	1	1	0
FBXO30	0	0	0	1	1	0
SHPRH	1	0	0	0	0	0
RAB32	0	0	0	0	0	0
ADGB	0	0	0	0	0	0
STXBP5	1	0	0	1	0	0
SAMD5	2	0	0	0	0	0
SASH1	0	0	0	0	0	0
UST	1	1	0	1	0	0
TAB2	0	1	0	1	0	0
ZC3H12D	3	2	0	0	0	1
PPIL4	4	0	1	0	0	0
GINM1	4	0	1	0	0	0
KATNA1	0	0	1	0	0	0
LATS1	3	0	1	0	0	0
NUP43	3	0	1	0	0	0
PCMT1	2	0	1	0	0	0
LRP11	5	5	0	3	1	1
RAET1E	5	5	0	3	1	1
RAET1G	5	5	0	1	0	0
ULBP2	5	1	0	0	0	0
ULBP1	5	0	0	0	0	0
RAET1L	5	0	0	0	0	0
ULBP3	3	0	0	0	0	0
PPP1R14C	1	0	0	0	0	0
PLEKHG1	1	0	0	0	0	0
MTHFD1L	3	1	0	0	0	0
AKAP12	0	0	0	0	0	0
ZBTB2	1	0	0	0	0	0
RMND1	2	0	1	0	0	1
CCDC170	1	0	1	0	0	1
ESR1	4	0	0	1	0	0
SYNE1	2	0	0	0	0	0
MYCT1	1	1	0	0	0	0
VIP	1	1	0	0	0	2
FBXO5	5	0	1	0	0	1
MTRF1L	4	0	1	0	0	0
RGS17	1	0	0	0	1	1
IPCEF1	3	0	0	0	0	0
CNKSR3	1	0	0	0	0	0
SCAF8	1	0	1	0	0	0
TIAM2	0	0	0	0	0	0
TFB1M	2	0	1	0	0	0
ARID1B	1	0	0	0	0	0
TMEM242	5	0	1	0	0	1
ZDHHC14	1	0	0	1	0	0
SNX9	0	1	0	0	0	0
SYNJ2	1	0	0	1	0	0
SERAC1	4	0	0	1	0	0
GTF2H5	4	0	0	1	0	0
TULP4	0	0	0	1	1	0
TMEM181	4	0	1	0	0	1
DYNLT1	4	0	0	0	0	0
SYTL3	4	0	0	0	0	0
EZR	1	3	0	0	0	1
C6orf99	1	4	1	0	0	0
RSPH3	2	0	1	0	0	0
