name	gene_id	bin	FPKM	expression
SULT1A1	ENSG00000196502	chr16:28630000	16.12	14.928001
SULT1A2	ENSG00000197165	chr16:28600000	1.27	1.626001
SULT1B1	ENSG00000173597	chr4:70620000	0.0	1e-06
SULT1C2	ENSG00000198203	chr2:108900000	0.01	0.020001
SULT1C4	ENSG00000198075	Notinthiscell	0.1	0.156001
SULT1E1	ENSG00000109193	chr4:70720000	0.0	1e-06
SULT2A1	ENSG00000105398	Notinthiscell	0.25	0.386001
SULT2B1	ENSG00000088002	Notinthiscell	0.15	0.246001
SULT4A1	ENSG00000130540	chr22:44250000	0.11	0.174001
SUMF1	ENSG00000144455	chr3:4500000	2.82	3.064001
SUMF2	ENSG00000129103	chr7:56130000	60.09	51.412001
SUMO1	ENSG00000116030	chr2:203100000	33.14	29.282001
SUMO2	ENSG00000188612	chr17:73170000	462.39	387.680001
SUMO3	ENSG00000184900	chr21:46230000	154.7	131.412001
SUN1	ENSG00000164828	chr7:850000	70.09	60.086001
SUN2	ENSG00000100242	chr22:39150000	33.15	29.290001
SUN3	ENSG00000164744	chr7:48060000	0.0	1e-06
SUOX	ENSG00000139531	chr12:56390000	9.4	8.930001
SUPT16H	ENSG00000092201	chr14:21850000	89.7	76.100001
SUPT20H	ENSG00000102710	chr13:37630000	15.3	14.220001
SUPT3H	ENSG00000196284	chr6:45340000	20.72	18.954001
SUPT4H1	ENSG00000213246	chr17:56420000	105.45	89.198001
SUPT5H	ENSG00000196235	chr19:39930000	179.16	150.464001
SUPT6H	ENSG00000109111	chr17:26980000	91.15	77.790001
SUPT7L	ENSG00000119760	chr2:27880000	24.37	21.990001
SUPV3L1	ENSG00000156502	chr10:70930000	164.26	138.302001
SURF1	no_id	chr9:136220000	0.0	1e-06
SURF2	no_id	chr9:136220000	0.0	1e-06
SURF4	no_id	chr9:136240000	0.0	1e-06
SURF6	no_id	chr9:136200000	0.0	1e-06
SUSD1	ENSG00000106868	chr9:114930000	23.16	21.002001
SUSD2	ENSG00000099994	Notinthiscell	0.03	0.046001
SUSD3	ENSG00000157303	chr9:95820000	3.61	3.720001
SUSD4	ENSG00000143502	chr1:223530000	0.06	0.092001
SUSD5	ENSG00000173705	Notinthiscell	0.0	1e-06
SUV39H1	ENSG00000101945	chrX:48550000	9.97	9.472001
SUV39H2	ENSG00000152455	chr10:14920000	20.26	18.606001
SUZ12	ENSG00000178691	chr17:30260000	72.88	62.272001
SV2A	ENSG00000159164	chr1:149880000	0.05	0.080001
SV2B	ENSG00000185518	chr15:91640000	0.17	0.268001
SV2C	ENSG00000122012	Notinthiscell	0.0	1e-06
SVEP1	ENSG00000165124	Notinthiscell	0.63	0.902001
SVIL	ENSG00000197321	chr10:30020000	0.11	0.174001
SVIP	ENSG00000198168	chr11:22850000	9.26	8.792001
SWAP70	ENSG00000133789	chr11:9680000	14.76	13.688001
SWI5	ENSG00000175854	chr9:131030000	69.87	59.814001
SWSAP1	ENSG00000173928	chr19:11480000	0.62	0.888001
SWT1	ENSG00000116668	chr1:185120000	1.55	1.910001
SYAP1	ENSG00000169895	chrX:16730000	45.11	38.794001
SYBU	ENSG00000147642	chr8:110700000	0.73	1.028001
SYCE1	ENSG00000171772	Notinthiscell	0.1	0.156001
SYCE2	ENSG00000161860	chr19:13030000	0.95	1.272001
SYCP2	ENSG00000196074	chr20:58500000	0.58	0.844001
SYCP2L	ENSG00000153157	chr6:10880000	12.98	12.142001
SYDE1	ENSG00000105137	chr19:15210000	0.0	1e-06
SYDE2	ENSG00000097096	chr1:85660000	1.21	1.556001
SYF2	ENSG00000117614	chr1:25550000	70.83	60.770001
SYK	ENSG00000165025	chr9:93560000	16.83	15.532001
SYMPK	ENSG00000125755	chr19:46360000	119.31	100.426001
SYN1	ENSG00000008056	chrX:47470000	0.2	0.312001
SYNC	ENSG00000162520	chr1:33160000	1.21	1.556001
SYNCRIP	ENSG00000135316	chr6:86350000	185.18	154.190001
SYNDIG1	ENSG00000101463	Notinthiscell	0.0	1e-06
SYNE1	ENSG00000131018	Notinthiscell	0.22	0.340001
SYNE2	ENSG00000054654	chr14:64310000	0.51	0.748001
SYNE4	ENSG00000181392	Notinthiscell	0.14	0.226001
SYNGAP1	no_id	chr6:33380000	0.0	1e-06
SYNGR1	ENSG00000100321	chr22:39740000	3.63	3.744001
SYNGR2	ENSG00000108639	chr17:76160000	36.87	32.524001
SYNGR3	ENSG00000127561	chr16:2030000	4.45	4.492001
SYNGR4	ENSG00000105467	chr19:48860000	0.1	0.156001
SYNJ1	ENSG00000159082	chr21:34100000	7.78	7.420001
SYNJ2	ENSG00000078269	chr6:158400000	16.03	14.840001
SYNJ2BP	ENSG00000213463	chr14:70880000	2.54	2.840001
SYNM	ENSG00000182253	chr15:99640000	0.23	0.356001
SYNPO	ENSG00000171992	chr5:149980000	0.1	0.156001
SYNPO2	ENSG00000172403	chr4:119770000	0.01	0.020001
SYNPO2L	ENSG00000166317	Notinthiscell	0.03	0.046001
SYNRG	no_id	chr17:35960000	0.0	1e-06
SYP	ENSG00000102003	chrX:49050000	1.22	1.572001
SYPL1	ENSG00000008282	chr7:105750000	27.53	24.426001
SYPL2	ENSG00000143028	chr1:110000000	0.0	1e-06
SYS1	ENSG00000204070	chr20:43990000	4.01	4.118001
SYT1	ENSG00000067715	chr12:79250000	0.1	0.156001
SYT10	ENSG00000110975	chr12:33590000	1.3	1.650001
SYT11	ENSG00000132718	chr1:155820000	0.06	0.092001
SYT12	ENSG00000173227	Notinthiscell	0.0	1e-06
SYT14	ENSG00000143469	Notinthiscell	0.0	1e-06
SYT15	ENSG00000204176	Notinthiscell	0.23	0.356001
SYT17	ENSG00000103528	Notinthiscell	0.0	1e-06
SYT2	ENSG00000143858	chr1:202670000	0.01	0.020001
SYT3	ENSG00000213023	chr19:51140000	1.13	1.456001
SYT5	ENSG00000129990	Notinthiscell	42.0	36.402001
SYT7	ENSG00000011347	chr11:61340000	0.16	0.254001
SYT8	ENSG00000149043	Notinthiscell	0.0	1e-06
SYTL1	ENSG00000142765	chr1:27660000	8.46	8.030001
SYTL2	ENSG00000137501	chr11:85520000	0.49	0.726001
SYTL3	ENSG00000164674	chr6:159070000	0.19	0.298001
SYTL4	ENSG00000102362	chrX:99980000	1.48	1.812001
SYTL5	ENSG00000147041	chrX:37860000	0.14	0.226001
SYVN1	ENSG00000162298	chr11:64900000	9.73	9.202001
SZRD1	ENSG00000055070	chr1:16690000	42.97	37.242001
SZT2	ENSG00000198198	chr1:43850000	7.79	7.430001
T	ENSG00000186951	T	3.53	3.646001
TAB1	ENSG00000100324	chr22:39790000	4.08	4.172001
TAB2	ENSG00000055208	chr6:149530000	29.05	25.938001
TAC3	ENSG00000166863	chr12:57410000	0.0	1e-06
TACC1	ENSG00000147526	chr8:38580000	31.02	27.460001
TACC2	ENSG00000138162	chr10:123740000	0.02	0.030001
TACC3	ENSG00000013810	chr4:1720000	111.8	94.786001
TACO1	ENSG00000136463	chr17:61670000	40.08	34.860001
TACR1	ENSG00000115353	chr2:75420000	0.0	1e-06
TACR2	ENSG00000075073	chr10:71170000	0.08	0.122001
TACR3	ENSG00000169836	Notinthiscell	0.0	1e-06
TACSTD2	ENSG00000184292	Notinthiscell	0.0	1e-06
TADA1	ENSG00000152382	chr1:166840000	8.8	8.324001
TADA2A	no_id	chr17:35760000	0.0	1e-06
TADA2B	ENSG00000173011	chr4:7040000	13.35	12.508001
TADA3	ENSG00000171148	chr3:9830000	117.28	98.946001
TAF1	ENSG00000147133	chrX:70580000	76.57	65.318001
TAF10	ENSG00000166337	chr11:6630000	116.61	98.294001
TAF11	ENSG00000064995	chr6:34850000	45.78	39.556001
TAF12	ENSG00000120656	chr1:28960000	63.78	54.822001
TAF13	ENSG00000197780	chr1:109610000	8.11	7.704001
TAF15	no_id	chr17:34130000	0.0	1e-06
TAF1A	ENSG00000143498	chr1:222760000	9.8	9.286001
TAF1B	ENSG00000115750	chr2:9980000	6.62	6.430001
TAF1C	ENSG00000103168	chr16:84220000	21.24	19.428001
TAF1D	ENSG00000166012	chr11:93470000	62.02	53.162001
TAF2	ENSG00000064313	chr8:120840000	18.82	17.452001
TAF3	ENSG00000165632	chr10:7860000	6.0	5.862001
TAF4	no_id	chr20:60640000	0.0	1e-06
TAF4B	ENSG00000141384	chr18:23800000	9.68	9.152001
TAF5	ENSG00000148835	chr10:105120000	4.85	4.876001
TAF5L	ENSG00000135801	chr1:229760000	9.17	8.714001
TAF6	ENSG00000106290	chr7:99710000	106.69	90.630001
TAF6L	ENSG00000162227	chr11:62530000	9.79	9.264001
TAF7	ENSG00000178913	chr5:140700000	137.25	117.222001
TAF7L	ENSG00000102387	Notinthiscell	0.0	1e-06
TAF8	ENSG00000137413	chr6:42010000	12.58	11.794001
TAF9	no_id	chr5:68660000	0.0	1e-06
TAF9B	ENSG00000187325	chrX:77390000	6.84	6.634001
TAGAP	ENSG00000164691	chr6:159460000	0.0	1e-06
TAGLN	ENSG00000149591	Notinthiscell	3.87	3.984001
TAGLN2	ENSG00000158710	chr1:159890000	1086.02	998.658001
TAGLN3	ENSG00000144834	Notinthiscell	0.0	1e-06
TAL1	ENSG00000162367	chr1:47690000	15.1	14.036001
TALDO1	ENSG00000177156	chr11:740000	275.06	229.270001
TAMM41	no_id	chr3:11880000	0.0	1e-06
TANC1	ENSG00000115183	chr2:159820000	0.13	0.210001
TANGO2	ENSG00000183597	chr22:20000000	40.1	34.880001
TANGO6	ENSG00000103047	chr16:68870000	11.82	11.150001
TANK	ENSG00000136560	chr2:161990000	79.63	68.036001
TAOK1	ENSG00000160551	chr17:27710000	33.83	29.964001
TAOK2	ENSG00000149930	chr16:29980000	12.39	11.648001
TAOK3	ENSG00000135090	chr12:118810000	90.02	76.652001
TAP1	no_id	chr6:32820000	0.0	1e-06
TAP2	no_id	chr6:32800000	0.0	1e-06
TAPBP	no_id	chr6:33280000	0.0	1e-06
TAPBPL	ENSG00000139192	chr12:6560000	2.98	3.202001
TAPT1	ENSG00000169762	chr4:16220000	28.05	24.994001
TARBP2	ENSG00000139546	chr12:53890000	13.96	12.964001
TARDBP	ENSG00000120948	chr1:11070000	201.03	168.012001
TARS	ENSG00000113407	chr5:33440000	417.74	351.768001
TARS2	ENSG00000143374	chr1:150450000	81.0	69.332001
TARSL2	ENSG00000185418	chr15:102260000	8.92	8.458001
TAS1R3	ENSG00000169962	Notinthiscell	0.03	0.046001
TASP1	ENSG00000089123	chr20:13610000	5.52	5.484001
TATDN1	ENSG00000147687	chr8:125550000	29.57	26.368001
TATDN2	ENSG00000157014	chr3:10290000	10.75	10.210001
TATDN3	ENSG00000203705	chr1:212960000	26.73	23.870001
TAX1BP1	ENSG00000106052	chr7:27770000	161.75	136.010001
TAX1BP3	ENSG00000213977	chr17:3570000	4.57	4.626001
TAZ	ENSG00000102125	chrX:153630000	18.19	16.842001
TBATA	ENSG00000166220	Notinthiscell	0.13	0.210001
TBC1D1	ENSG00000065882	chr4:37890000	9.96	9.464001
TBC1D10A	ENSG00000099992	chr22:30720000	1.79	2.148001
TBC1D10B	ENSG00000169221	chr16:30380000	17.23	15.928001
TBC1D10C	ENSG00000175463	chr11:67170000	0.33	0.508001
TBC1D12	ENSG00000108239	chr10:96160000	1.21	1.556001
TBC1D13	ENSG00000107021	chr9:131540000	15.0	13.916001
TBC1D14	ENSG00000132405	chr4:6910000	47.8	41.174001
TBC1D15	ENSG00000121749	chr12:72230000	67.47	57.996001
TBC1D16	ENSG00000167291	chr17:78000000	0.16	0.254001
TBC1D17	ENSG00000104946	chr19:50380000	8.19	7.780001
TBC1D19	ENSG00000109680	chr4:26580000	1.88	2.220001
TBC1D2	ENSG00000095383	chr9:101010000	4.02	4.124001
TBC1D20	ENSG00000125875	chr20:440000	9.26	8.792001
TBC1D22A	ENSG00000054611	chr22:47150000	10.39	9.852001
TBC1D22B	ENSG00000065491	chr6:37220000	10.84	10.300001
TBC1D23	ENSG00000036054	chr3:99970000	33.35	29.512001
TBC1D24	ENSG00000162065	chr16:2520000	7.42	7.122001
TBC1D25	ENSG00000068354	chrX:48390000	6.83	6.622001
TBC1D2B	ENSG00000167202	chr15:78360000	5.01	5.002001
TBC1D30	ENSG00000111490	chr12:65210000	0.57	0.834001
TBC1D31	ENSG00000156787	chr8:124080000	28.45	25.382001
TBC1D4	ENSG00000136111	chr13:76050000	10.04	9.554001
TBC1D5	ENSG00000131374	chr3:17780000	23.83	21.558001
TBC1D7	ENSG00000145979	chr6:13320000	54.3	46.174001
TBC1D8	ENSG00000204634	chr2:101760000	0.77	1.074001
TBC1D8B	ENSG00000133138	chrX:106040000	0.17	0.268001
TBC1D9	ENSG00000109436	chr4:141670000	0.01	0.020001
TBC1D9B	no_id	chr5:179330000	0.0	1e-06
TBCA	ENSG00000171530	chr5:77070000	409.7	342.002001
TBCB	ENSG00000105254	chr19:36600000	17.4	16.082001
TBCC	ENSG00000124659	chr6:42710000	13.76	12.822001
TBCCD1	ENSG00000113838	chr3:186280000	7.96	7.596001
TBCD	no_id	chr17:80700000	0.0	1e-06
TBCE	no_id	chr1:235530000	0.0	1e-06
TBCEL	ENSG00000154114	chr11:120890000	1.34	1.698001
TBCK	ENSG00000145348	chr4:107230000	16.08	14.906001
TBK1	ENSG00000183735	chr12:64840000	19.71	18.226001
TBKBP1	ENSG00000198933	chr17:45770000	6.42	6.258001
TBL1X	ENSG00000101849	chrX:9430000	18.99	17.576001
TBL1XR1	ENSG00000177565	chr3:176910000	27.22	24.230001
TBL2	ENSG00000106638	chr7:72990000	36.52	32.226001
TBL3	ENSG00000183751	chr16:2020000	67.01	57.616001
TBP	ENSG00000112592	chr6:170860000	33.67	29.762001
TBPL1	ENSG00000028839	chr6:134270000	70.0	59.976001
TBR1	ENSG00000136535	TBR1	0.0	1e-06
TBRG1	ENSG00000154144	chr11:124490000	10.55	10.016001
TBRG4	ENSG00000136270	chr7:45150000	81.01	69.358001
TBX1	ENSG00000184058	TBX1	8.33	7.930001
TBX15	ENSG00000092607	chr1:119530000	1.78	2.140001
TBX18	ENSG00000112837	chr6:85470000	10.03	9.536001
TBX19	ENSG00000143178	TBX19	0.54	0.796001
TBX2	ENSG00000121068	TBX2	0.0	1e-06
TBX20	ENSG00000164532	chr7:35290000	0.0	1e-06
TBX21	ENSG00000073861	chr17:45810000	0.0	1e-06
TBX3	ENSG00000135111	chr12:115120000	0.14	0.226001
TBX4	ENSG00000121075	TBX4	0.0	1e-06
TBX5	ENSG00000089225	Notinthiscell	0.0	1e-06
TBX6	ENSG00000149922	chr16:30100000	0.1	0.156001
TBXA2R	ENSG00000006638	chr19:3600000	2.16	2.498001
TBXAS1	ENSG00000059377	chr7:139470000	2.04	2.372001
TC2N	no_id	chr14:92330000	0.0	1e-06
TCAIM	ENSG00000179152	chr3:44370000	13.39	12.532001
TCEA1	ENSG00000187735	chr8:54930000	287.19	239.074001
TCEA2	ENSG00000171703	chr20:62680000	6.6	6.414001
TCEA3	no_id	chr1:23750000	0.0	1e-06
TCEAL1	ENSG00000172465	chrX:102880000	0.95	1.272001
TCEAL2	ENSG00000184905	chrX:101380000	0.0	1e-06
TCEAL3	ENSG00000196507	chrX:102860000	0.05	0.080001
TCEAL4	ENSG00000133142	chrX:102830000	5.6	5.554001
TCEAL6	ENSG00000204071	Notinthiscell	0.0	1e-06
TCEAL7	ENSG00000182916	Notinthiscell	0.18	0.286001
TCEAL8	ENSG00000180964	chrX:102510000	35.55	31.306001
TCEANC	ENSG00000176896	chrX:13670000	0.69	0.970001
TCEANC2	ENSG00000116205	chr1:54510000	11.94	11.262001
TCEB1	no_id	chr8:74880000	0.0	1e-06
TCEB2	no_id	chr16:2820000	0.0	1e-06
TCEB3	no_id	chr1:24060000	0.0	1e-06
TCERG1	ENSG00000113649	chr5:145820000	123.63	104.056001
TCF12	ENSG00000140262	chr15:57210000	108.17	91.972001
TCF15	ENSG00000125878	chr20:590000	0.48	0.718001
TCF19	no_id	chr6:31120000	0.0	1e-06
TCF20	no_id	chr22:42670000	0.0	1e-06
TCF21	ENSG00000118526	TCF21	0.0	1e-06
TCF23	ENSG00000163792	chr2:27370000	0.0	1e-06
TCF25	ENSG00000141002	chr16:89930000	176.31	148.538001
TCF3	ENSG00000071564	chr19:1650000	111.8	94.786001
TCF4	ENSG00000196628	chr18:53300000	12.31	11.586001
TCF7	ENSG00000081059	chr5:133450000	7.09	6.842001
TCF7L1	ENSG00000152284	chr2:85360000	0.0	1e-06
TCF7L2	ENSG00000148737	chr10:114710000	1.52	1.866001
TCFL5	ENSG00000101190	chr20:61490000	26.49	23.672001
TCHHL1	ENSG00000182898	Notinthiscell	0.01	0.020001
TCHP	ENSG00000139437	chr12:110330000	22.16	20.218001
TCIRG1	ENSG00000110719	chr11:67800000	17.15	15.860001
TCL1A	ENSG00000100721	Notinthiscell	0.15	0.246001
TCL1B	ENSG00000213231	Notinthiscell	0.0	1e-06
TCN1	ENSG00000134827	chr11:59630000	14.58	13.500001
TCN2	ENSG00000185339	chr22:31000000	1.06	1.402001
TCOF1	ENSG00000070814	chr5:149730000	155.06	132.176001
TCP1	ENSG00000120438	chr6:160210000	547.86	470.340001
TCP10L	ENSG00000242220	chr21:33950000	0.79	1.100001
TCP11	ENSG00000124678	Notinthiscell	0.0	1e-06
TCP11L1	ENSG00000176148	chr11:33060000	3.3	3.468001
TCP11L2	ENSG00000166046	chr12:106690000	0.71	0.994001
TCTA	ENSG00000145022	chr3:49440000	2.69	2.972001
TCTE3	no_id	chr6:170150000	0.0	1e-06
TCTEX1D1	ENSG00000152760	chr1:67210000	0.0	1e-06
TCTEX1D2	ENSG00000213123	chr3:196040000	9.68	9.152001
TCTN1	ENSG00000204852	chr12:111050000	2.22	2.558001
TCTN2	ENSG00000168778	chr12:124150000	6.33	6.158001
TCTN3	ENSG00000119977	chr10:97450000	7.63	7.288001
TDG	ENSG00000139372	chr12:104350000	32.83	29.002001
TDO2	no_id	chr4:156820000	0.0	1e-06
TDP1	ENSG00000042088	chr14:90420000	11.12	10.538001
TDP2	ENSG00000111802	chr6:24660000	30.84	27.324001
TDRD1	ENSG00000095627	Notinthiscell	0.0	1e-06
TDRD10	ENSG00000163239	Notinthiscell	0.0	1e-06
TDRD12	ENSG00000173809	Notinthiscell	0.04	0.062001
TDRD3	ENSG00000083544	chr13:60970000	7.94	7.574001
TDRD6	ENSG00000180113	chr6:46650000	0.01	0.020001
TDRD7	ENSG00000196116	chr9:100170000	6.36	6.194001
TDRD9	ENSG00000156414	Notinthiscell	0.03	0.046001
TDRKH	ENSG00000182134	chr1:151760000	20.21	18.578001
TDRP	ENSG00000180190	chr8:490000	0.04	0.062001
TEAD1	ENSG00000187079	chr11:12690000	4.28	4.334001
TEAD2	ENSG00000074219	chr19:49860000	6.3	6.126001
TEAD3	ENSG00000007866	chr6:35460000	2.54	2.840001
TEAD4	ENSG00000197905	chr12:3060000	16.41	15.178001
TEC	ENSG00000135605	chr4:48270000	6.45	6.288001
TECPR1	ENSG00000205356	chr7:97880000	6.9	6.676001
TECPR2	ENSG00000196663	chr14:102820000	2.32	2.658001
TECR	ENSG00000099797	chr19:14640000	114.54	96.914001
TEF	ENSG00000167074	chr22:41760000	0.37	0.568001
TEFM	ENSG00000172171	Notinthiscell	7.62	7.278001
TEK	ENSG00000120156	chr9:27100000	0.05	0.080001
TEKT2	ENSG00000092850	Notinthiscell	0.22	0.340001
TEKT4	ENSG00000163060	Notinthiscell	0.13	0.210001
TELO2	ENSG00000100726	chr16:1540000	19.96	18.408001
TEN1	ENSG00000257949	chr17:73970000	16.35	15.126001
TENM1	ENSG00000009694	chrX:124090000	3.13	3.332001
TENM3	ENSG00000218336	Notinthiscell	0.01	0.020001
TENM4	ENSG00000149256	Notinthiscell	0.0	1e-06
TEP1	ENSG00000129566	chr14:20880000	3.74	3.862001
TERF1	ENSG00000147601	chr8:73920000	106.03	90.006001
TERF2	ENSG00000132604	chr16:69410000	44.59	38.394001
TERF2IP	ENSG00000166848	chr16:75680000	19.1	17.658001
TERT	ENSG00000164362	chr5:1290000	1.9	2.230001
TES	ENSG00000135269	chr7:115850000	34.64	30.606001
TESC	ENSG00000088992	chr12:117530000	27.55	24.466001
TESK1	ENSG00000107140	chr9:35600000	2.91	3.144001
TESK2	ENSG00000070759	chr1:45950000	2.75	3.012001
TESPA1	ENSG00000135426	chr12:55370000	8.01	7.648001
TET2	ENSG00000168769	chr4:106060000	3.24	3.424001
TEX10	ENSG00000136891	chr9:103110000	22.0	20.054001
TEX11	ENSG00000120498	chrX:70120000	0.08	0.122001
TEX12	ENSG00000150783	chr11:112030000	0.0	1e-06
TEX14	ENSG00000121101	chr17:56760000	0.06	0.092001
TEX19	ENSG00000182459	chr17:80310000	0.91	1.234001
TEX2	ENSG00000136478	chr17:62340000	16.85	15.552001
TEX261	ENSG00000144043	chr2:71220000	18.79	17.398001
TEX264	ENSG00000164081	chr3:51700000	9.4	8.930001
TEX30	ENSG00000151287	chr13:103420000	9.71	9.178001
TEX40	no_id	chr11:64060000	0.0	1e-06
TEX9	ENSG00000151575	chr15:56650000	1.8	2.160001
TF	ENSG00000091513	Notinthiscell	0.31	0.476001
TFAM	ENSG00000108064	chr10:60140000	193.9	160.610001
TFAP2A	ENSG00000137203	chr6:10410000	3.15	3.350001
TFAP2B	ENSG00000008196	Notinthiscell	0.01	0.020001
TFAP2C	ENSG00000087510	chr20:55200000	0.02	0.030001
TFAP2E	ENSG00000116819	TFAP2E	0.02	0.030001
TFAP4	ENSG00000090447	chr16:4320000	12.48	11.736001
TFB1M	ENSG00000029639	chr6:155630000	24.04	21.708001
TFB2M	ENSG00000162851	chr1:246720000	32.34	28.518001
TFCP2	ENSG00000135457	chr12:51560000	28.73	25.700001
TFCP2L1	ENSG00000115112	chr2:122040000	0.29	0.446001
TFDP1	ENSG00000198176	chr13:114230000	176.62	148.822001
TFDP2	ENSG00000114126	chr3:141860000	164.65	138.602001
TFE3	ENSG00000068323	chrX:48900000	16.04	14.856001
TFEB	ENSG00000112561	chr6:41700000	0.74	1.038001
TFEC	ENSG00000105967	chr7:115670000	0.0	1e-06
TFF1	ENSG00000160182	chr21:43780000	0.0	1e-06
TFF2	ENSG00000160181	Notinthiscell	0.0	1e-06
TFF3	ENSG00000160180	Notinthiscell	0.0	1e-06
TFG	ENSG00000114354	chr3:100420000	58.96	50.390001
TFIP11	ENSG00000100109	chr22:26900000	33.91	30.058001
TFPI	ENSG00000003436	chr2:188410000	31.09	27.538001
TFPI2	ENSG00000105825	chr7:93520000	0.0	1e-06
TFPT	no_id	chr19:54610000	0.0	1e-06
TFR2	ENSG00000106327	chr7:100230000	30.11	26.762001
TFRC	ENSG00000072274	chr3:195800000	366.52	305.366001
TGDS	ENSG00000088451	chr13:95240000	3.74	3.862001
TGFA	ENSG00000163235	Notinthiscell	0.0	1e-06
TGFB1	ENSG00000105329	chr19:41850000	37.06	32.700001
TGFB1I1	ENSG00000140682	chr16:31480000	0.24	0.368001
TGFB2	ENSG00000092969	chr1:218510000	0.03	0.046001
TGFB3	ENSG00000119699	Notinthiscell	0.35	0.538001
TGFBI	ENSG00000120708	Notinthiscell	0.07	0.110001
TGFBR1	ENSG00000106799	chr9:101860000	18.79	17.398001
TGFBR2	ENSG00000163513	chr3:30640000	0.33	0.508001
TGFBR3	ENSG00000069702	chr1:92370000	9.69	9.158001
TGFBR3L	ENSG00000260001	chr19:7980000	0.04	0.062001
TGFBRAP1	ENSG00000135966	chr2:105940000	16.77	15.490001
TGIF1	ENSG00000177426	chr18:3410000	40.88	35.516001
TGIF2	ENSG00000118707	chr20:35200000	1.61	1.974001
TGIF2-C20orf24	ENSG00000259399	chr20:35200000	7.94	7.574001
TGIF2LX	ENSG00000153779	chrX:89170000	0.0	1e-06
TGM1	ENSG00000092295	Notinthiscell	1.18	1.516001
TGM2	ENSG00000198959	chr20:36790000	34.58	30.544001
TGM3	ENSG00000125780	Notinthiscell	0.0	1e-06
TGM5	ENSG00000104055	chr15:43550000	0.09	0.140001
TGOLN2	ENSG00000152291	chr2:85550000	34.45	30.458001
TGS1	ENSG00000137574	chr8:56680000	24.31	21.956001
THADA	ENSG00000115970	chr2:43820000	20.83	19.038001
THAP1	ENSG00000131931	chr8:42690000	5.38	5.352001
THAP10	ENSG00000129028	chr15:71180000	0.41	0.618001
THAP11	ENSG00000168286	chr16:67870000	12.94	12.098001
THAP2	ENSG00000173451	chr12:72050000	1.7	2.066001
THAP3	ENSG00000041988	chr1:6680000	15.66	14.552001
THAP4	ENSG00000176946	chr2:242570000	40.29	35.086001
THAP5	ENSG00000177683	chr7:108210000	5.41	5.390001
THAP6	ENSG00000174796	chr4:76430000	7.67	7.318001
THAP7	ENSG00000184436	chr22:21350000	70.01	60.002001
THAP8	ENSG00000161277	chr19:36540000	1.34	1.698001
THAP9	ENSG00000168152	chr4:83820000	1.24	1.598001
THBD	ENSG00000178726	chr20:23030000	0.16	0.254001
THBS1	ENSG00000137801	chr15:39870000	0.3	0.462001
THBS2	ENSG00000186340	chr6:169650000	0.01	0.020001
THBS3	ENSG00000169231	chr1:155170000	7.87	7.506001
THEGL	ENSG00000249693	chr4:57390000	0.15	0.246001
THEM4	ENSG00000159445	chr1:151880000	11.89	11.214001
THEM5	ENSG00000196407	Notinthiscell	0.0	1e-06
THEM6	ENSG00000130193	chr8:143800000	1.97	2.278001
THEMIS	no_id	Notinthiscell	0.0	1e-06
THEMIS2	ENSG00000130775	chr1:28190000	3.68	3.786001
THG1L	ENSG00000113272	chr5:157150000	42.15	36.592001
THNSL1	ENSG00000185875	chr10:25300000	4.06	4.156001
THNSL2	ENSG00000144115	chr2:88460000	0.0	1e-06
THOC1	ENSG00000079134	chr18:260000	74.8	63.928001
THOC2	ENSG00000125676	chrX:122860000	92.85	78.972001
THOC5	ENSG00000100296	chr22:29940000	83.36	71.322001
THOC6	ENSG00000131652	chr16:3070000	27.91	24.868001
THOC7	ENSG00000163634	chr3:63840000	174.12	146.926001
THOP1	ENSG00000172009	chr19:2780000	74.51	63.616001
THPO	ENSG00000090534	chr3:184090000	0.35	0.538001
THRA	ENSG00000126351	chr17:38210000	9.29	8.830001
THRAP3	ENSG00000054118	chr1:36690000	81.26	69.550001
THRB	ENSG00000151090	chr3:24530000	5.68	5.616001
THRSP	ENSG00000151365	Notinthiscell	0.0	1e-06
THSD1	ENSG00000136114	chr13:52980000	0.02	0.030001
THSD4	ENSG00000187720	Notinthiscell	0.01	0.020001
THSD7A	ENSG00000005108	chr7:11870000	0.0	1e-06
THTPA	ENSG00000259431	chr14:23980000	2.28	2.608001
THUMPD1	ENSG00000066654	chr16:20750000	29.13	26.002001
THUMPD2	ENSG00000138050	chr2:40000000	12.95	12.112001
THUMPD3	ENSG00000134077	chr3:9400000	62.56	53.740001
THY1	ENSG00000154096	chr11:119290000	0.03	0.046001
THYN1	ENSG00000151500	chr11:134120000	92.91	79.014001
TIA1	ENSG00000116001	chr2:70470000	71.18	61.138001
TIAL1	ENSG00000151923	chr10:121350000	109.75	93.006001
TIAM1	ENSG00000156299	chr21:32930000	0.01	0.020001
TIAM2	ENSG00000146426	chr6:155410000	2.97	3.190001
TICAM1	ENSG00000127666	chr19:4830000	2.91	3.144001
TICAM2	ENSG00000243414	chr5:114930000	1.32	1.676001
TICRR	ENSG00000140534	chr15:90110000	9.14	8.686001
TIE1	ENSG00000066056	chr1:43760000	0.35	0.538001
TIFA	ENSG00000145365	chr4:113200000	2.68	2.960001
TIFAB	ENSG00000255833	chr5:134780000	0.0	1e-06
TIGD1	ENSG00000221944	chr2:233410000	2.87	3.098001
TIGD3	ENSG00000173825	chr11:65120000	0.39	0.598001
TIGD4	ENSG00000169989	chr4:153700000	0.1	0.156001
