name	gene_id	bin	FPKM	expression
STYK1	ENSG00000060140	Notinthiscell	0.38	0.372001
STYX	ENSG00000198252	chr14:53190000	2.06	1.974001
STYXL1	ENSG00000127952	chr7:75670000	15.56	14.960001
SUB1	ENSG00000113387	chr5:32580000	306.29	342.002001
SUCLA2	ENSG00000136143	chr13:48570000	27.13	26.456001
SUCLG1	ENSG00000163541	chr2:84680000	46.02	47.080001
SUCNR1	ENSG00000198829	chr3:151590000	0.02	0.010001
SUCO	ENSG00000094975	chr1:172500000	7.62	7.232001
SUDS3	ENSG00000111707	chr12:118810000	18.85	18.086001
SUFU	ENSG00000107882	chr10:104260000	4.92	4.576001
SUGCT	ENSG00000175600	chr7:40170000	0.05	0.036001
SUGP1	ENSG00000105705	chr19:19430000	31.06	30.606001
SUGP2	ENSG00000064607	chr19:19140000	46.59	47.658001
SUGT1	ENSG00000165416	chr13:53220000	35.67	35.714001
SULF1	ENSG00000137573	chr8:70370000	0.22	0.214001
SULF2	ENSG00000196562	chr20:46410000	3.61	3.404001
SULT1A1	ENSG00000196502	chr16:28630000	0.18	0.164001
SULT1A2	ENSG00000197165	Notinthiscell	0.11	0.088001
SULT1B1	ENSG00000173597	Notinthiscell	0.01	0.008001
SULT1C2	ENSG00000198203	Notinthiscell	0.0	1e-06
SULT1C4	ENSG00000198075	Notinthiscell	0.0	1e-06
SULT1E1	ENSG00000109193	Notinthiscell	0.17	0.150001
SULT2A1	ENSG00000105398	Notinthiscell	0.0	1e-06
SULT2B1	ENSG00000088002	Notinthiscell	0.11	0.088001
SULT4A1	ENSG00000130540	chr22:44250000	0.07	0.052001
SUMF1	ENSG00000144455	chr3:4500000	3.48	3.274001
SUMF2	ENSG00000129103	chr7:56130000	54.01	55.858001
SUMO1	ENSG00000116030	chr2:203100000	37.05	37.042001
SUMO2	ENSG00000188612	chr17:73170000	340.68	379.344001
SUMO3	ENSG00000184900	chr21:46230000	85.87	95.038001
SUN1	ENSG00000164828	chr7:850000	86.29	95.738001
SUN2	ENSG00000100242	chr22:39150000	86.37	95.880001
SUN3	ENSG00000164744	Notinthiscell	0.0	1e-06
SUOX	ENSG00000139531	chr12:56390000	3.96	3.742001
SUPT16H	ENSG00000092201	chr14:21850000	86.0	95.260001
SUPT20H	ENSG00000102710	chr13:37630000	17.31	16.582001
SUPT3H	ENSG00000196284	chr6:45340000	2.53	2.408001
SUPT4H1	ENSG00000213246	chr17:56420000	64.45	68.534001
SUPT5H	ENSG00000196235	chr19:39930000	250.89	278.772001
SUPT6H	ENSG00000109111	chr17:26980000	67.74	72.378001
SUPT7L	ENSG00000119760	chr2:27880000	15.66	15.066001
SUPV3L1	ENSG00000156502	chr10:70930000	66.3	70.702001
SURF1	no_id	chr9:136220000	0.0	1e-06
SURF2	no_id	chr9:136220000	0.0	1e-06
SURF4	no_id	chr9:136240000	0.0	1e-06
SURF6	no_id	chr9:136200000	0.0	1e-06
SUSD1	ENSG00000106868	chr9:114930000	6.06	5.672001
SUSD2	ENSG00000099994	Notinthiscell	0.07	0.052001
SUSD3	ENSG00000157303	chr9:95820000	8.9	8.378001
SUSD4	ENSG00000143502	chr1:223530000	0.0	1e-06
SUSD5	ENSG00000173705	Notinthiscell	0.0	1e-06
SUV39H1	ENSG00000101945	chrX:48550000	6.48	6.078001
SUV39H2	ENSG00000152455	chr10:14920000	8.59	8.122001
SUZ12	ENSG00000178691	chr17:30260000	58.1	60.928001
SV2A	ENSG00000159164	chr1:149880000	1.44	1.408001
SV2B	ENSG00000185518	chr15:91640000	0.6	0.590001
SV2C	ENSG00000122012	chr5:75370000	0.01	0.008001
SVEP1	ENSG00000165124	Notinthiscell	0.03	0.014001
SVIL	ENSG00000197321	chr10:30020000	0.39	0.378001
SVIP	ENSG00000198168	chr11:22850000	8.05	7.622001
SWAP70	ENSG00000133789	chr11:9680000	167.51	181.672001
SWI5	ENSG00000175854	chr9:131030000	15.61	15.004001
SWSAP1	ENSG00000173928	chr19:11480000	0.74	0.730001
SWT1	ENSG00000116668	chr1:185120000	1.45	1.420001
SYAP1	ENSG00000169895	chrX:16730000	17.37	16.660001
SYBU	ENSG00000147642	chr8:110700000	0.45	0.450001
SYCE1	ENSG00000171772	Notinthiscell	0.0	1e-06
SYCE2	ENSG00000161860	chr19:13030000	1.39	1.356001
SYCP2	ENSG00000196074	Notinthiscell	0.26	0.250001
SYCP2L	ENSG00000153157	chr6:10880000	0.44	0.440001
SYDE1	ENSG00000105137	Notinthiscell	0.17	0.150001
SYDE2	ENSG00000097096	Notinthiscell	0.52	0.516001
SYF2	ENSG00000117614	chr1:25550000	82.37	90.956001
SYK	ENSG00000165025	chr9:93560000	24.93	24.338001
SYMPK	ENSG00000125755	chr19:46360000	128.77	141.518001
SYN1	ENSG00000008056	chrX:47470000	0.17	0.150001
SYNC	ENSG00000162520	Notinthiscell	0.12	0.096001
SYNCRIP	ENSG00000135316	chr6:86350000	106.5	117.590001
SYNDIG1	ENSG00000101463	Notinthiscell	0.0	1e-06
SYNE1	ENSG00000131018	chr6:152950000	27.07	26.368001
SYNE2	ENSG00000054654	chr14:64310000	141.01	154.760001
SYNE4	ENSG00000181392	Notinthiscell	0.67	0.662001
SYNGAP1	no_id	chr6:33380000	0.0	1e-06
SYNGR1	ENSG00000100321	chr22:39740000	1.39	1.356001
SYNGR2	ENSG00000108639	chr17:76160000	112.69	123.918001
SYNGR3	ENSG00000127561	chr16:2030000	2.22	2.124001
SYNGR4	ENSG00000105467	chr19:48860000	0.44	0.440001
SYNJ1	ENSG00000159082	chr21:34100000	3.09	2.926001
SYNJ2	ENSG00000078269	chr6:158400000	0.93	0.906001
SYNJ2BP	ENSG00000213463	chr14:70880000	5.83	5.458001
SYNM	ENSG00000182253	chr15:99640000	1.09	1.082001
SYNPO	ENSG00000171992	Notinthiscell	6.73	6.358001
SYNPO2	ENSG00000172403	Notinthiscell	0.05	0.036001
SYNPO2L	ENSG00000166317	chr10:75410000	0.13	0.106001
SYNRG	no_id	chr17:35960000	0.0	1e-06
SYP	ENSG00000102003	chrX:49050000	0.1	0.078001
SYPL1	ENSG00000008282	chr7:105750000	16.41	15.788001
SYPL2	ENSG00000143028	Notinthiscell	0.0	1e-06
SYS1	ENSG00000204070	chr20:43990000	4.19	3.946001
SYT1	ENSG00000067715	Notinthiscell	0.0	1e-06
SYT10	ENSG00000110975	Notinthiscell	0.0	1e-06
SYT11	ENSG00000132718	chr1:155820000	8.04	7.612001
SYT12	ENSG00000173227	Notinthiscell	0.46	0.460001
SYT14	ENSG00000143469	Notinthiscell	0.0	1e-06
SYT15	ENSG00000204176	Notinthiscell	0.1	0.078001
SYT17	ENSG00000103528	chr16:19170000	2.04	1.942001
SYT2	ENSG00000143858	Notinthiscell	0.01	0.008001
SYT3	ENSG00000213023	chr19:51140000	0.0	1e-06
SYT5	ENSG00000129990	Notinthiscell	0.03	0.014001
SYT7	ENSG00000011347	Notinthiscell	0.0	1e-06
SYT8	ENSG00000149043	chr11:1850000	0.3	0.290001
SYTL1	ENSG00000142765	chr1:27660000	45.1	46.256001
SYTL2	ENSG00000137501	chr11:85520000	0.53	0.526001
SYTL3	ENSG00000164674	chr6:159070000	7.41	7.038001
SYTL4	ENSG00000102362	Notinthiscell	0.24	0.230001
SYTL5	ENSG00000147041	Notinthiscell	0.0	1e-06
SYVN1	ENSG00000162298	chr11:64900000	35.94	35.954001
SZRD1	ENSG00000055070	chr1:16690000	49.03	50.022001
SZT2	ENSG00000198198	chr1:43850000	8.48	7.996001
T	ENSG00000101057	T	84.28	93.074001
TAB1	ENSG00000100324	chr22:39790000	5.2	4.874001
TAB2	ENSG00000055208	chr6:149530000	37.82	37.700001
TAC3	ENSG00000166863	Notinthiscell	0.0	1e-06
TACC1	ENSG00000147526	chr8:38580000	124.12	136.880001
TACC2	ENSG00000138162	chr10:123740000	0.03	0.014001
TACC3	ENSG00000013810	chr4:1720000	72.24	78.110001
TACO1	ENSG00000136463	chr17:61670000	16.83	16.182001
TACR1	ENSG00000115353	chr2:75420000	0.46	0.460001
TACR2	ENSG00000075073	Notinthiscell	0.0	1e-06
TACR3	ENSG00000169836	Notinthiscell	0.0	1e-06
TACSTD2	ENSG00000184292	Notinthiscell	0.51	0.504001
TADA1	ENSG00000152382	chr1:166840000	5.91	5.534001
TADA2A	no_id	chr17:35760000	0.0	1e-06
TADA2B	ENSG00000173011	chr4:7040000	10.94	10.324001
TADA3	ENSG00000171148	chr3:9830000	46.58	47.648001
TAF1	ENSG00000147133	chrX:70580000	51.34	52.530001
TAF10	ENSG00000166337	chr11:6630000	101.18	112.150001
TAF11	ENSG00000064995	chr6:34850000	25.37	24.774001
TAF12	ENSG00000120656	chr1:28960000	27.5	26.812001
TAF13	ENSG00000197780	chr1:109610000	3.92	3.702001
TAF15	no_id	chr17:34130000	0.0	1e-06
TAF1A	ENSG00000143498	chr1:222760000	2.48	2.378001
TAF1B	ENSG00000115750	chr2:9980000	3.99	3.762001
TAF1C	ENSG00000103168	chr16:84220000	19.26	18.478001
TAF1D	ENSG00000166012	chr11:93470000	73.62	79.766001
TAF2	ENSG00000064313	chr8:120840000	15.02	14.472001
TAF3	ENSG00000165632	chr10:7860000	4.03	3.802001
TAF4	no_id	chr20:60640000	0.0	1e-06
TAF4B	ENSG00000141384	chr18:23800000	8.66	8.188001
TAF5	ENSG00000148835	chr10:105120000	2.79	2.664001
TAF5L	ENSG00000135801	chr1:229760000	8.03	7.600001
TAF6	ENSG00000106290	chr7:99710000	39.8	40.006001
TAF6L	ENSG00000162227	chr11:62530000	5.36	5.010001
TAF7	ENSG00000178913	chr5:140700000	109.96	120.748001
TAF7L	ENSG00000102387	Notinthiscell	0.07	0.052001
TAF8	ENSG00000137413	chr6:42010000	5.6	5.234001
TAF9	no_id	chr5:68660000	0.0	1e-06
TAF9B	ENSG00000187325	chrX:77390000	4.16	3.920001
TAGAP	ENSG00000164691	chr6:159460000	2.69	2.576001
TAGLN	ENSG00000149591	Notinthiscell	6.55	6.170001
TAGLN2	ENSG00000158710	chr1:159890000	689.8	691.310001
TAGLN3	ENSG00000144834	chr3:111710000	0.28	0.272001
TAL1	ENSG00000162367	Notinthiscell	0.09	0.068001
TALDO1	ENSG00000177156	chr11:740000	81.93	90.192001
TAMM41	no_id	chr3:11880000	0.0	1e-06
TANC1	ENSG00000115183	chr2:159820000	0.54	0.530001
TANGO2	ENSG00000183597	chr22:20000000	11.47	10.818001
TANGO6	ENSG00000103047	chr16:68870000	10.65	10.034001
TANK	ENSG00000136560	chr2:161990000	116.03	128.160001
TAOK1	ENSG00000160551	chr17:27710000	31.0	30.530001
TAOK2	ENSG00000149930	chr16:29980000	12.13	11.512001
TAOK3	ENSG00000135090	chr12:118810000	116.47	128.690001
TAP1	no_id	chr6:32820000	0.0	1e-06
TAP2	no_id	chr6:32800000	0.0	1e-06
TAPBP	no_id	chr6:33280000	0.0	1e-06
TAPBPL	ENSG00000139192	chr12:6560000	67.95	72.716001
TAPT1	ENSG00000169762	chr4:16220000	18.67	17.906001
TARBP2	ENSG00000139546	chr12:53890000	5.73	5.356001
TARDBP	ENSG00000120948	chr1:11070000	96.09	107.336001
TARS	ENSG00000113407	chr5:33440000	215.42	238.378001
TARS2	ENSG00000143374	chr1:150450000	74.4	80.938001
TARSL2	ENSG00000185418	chr15:102260000	6.75	6.384001
TAS1R3	ENSG00000169962	Notinthiscell	0.17	0.150001
TASP1	ENSG00000089123	chr20:13610000	4.9	4.558001
TATDN1	ENSG00000147687	chr8:125550000	23.42	22.662001
TATDN2	ENSG00000157014	chr3:10290000	6.78	6.422001
TATDN3	ENSG00000203705	chr1:212960000	12.95	12.284001
TAX1BP1	ENSG00000106052	chr7:27770000	148.97	162.644001
TAX1BP3	ENSG00000213977	chr17:3570000	5.77	5.392001
TAZ	ENSG00000102125	chrX:153630000	32.37	32.118001
TBATA	ENSG00000166220	Notinthiscell	0.0	1e-06
TBC1D1	ENSG00000065882	chr4:37890000	87.81	98.632001
TBC1D10A	ENSG00000099992	chr22:30720000	7.11	6.710001
TBC1D10B	ENSG00000169221	chr16:30380000	13.24	12.650001
TBC1D10C	ENSG00000175463	chr11:67170000	13.74	13.198001
TBC1D12	ENSG00000108239	chr10:96160000	1.26	1.238001
TBC1D13	ENSG00000107021	chr9:131540000	8.51	8.038001
TBC1D14	ENSG00000132405	chr4:6910000	17.87	17.094001
TBC1D15	ENSG00000121749	chr12:72230000	46.38	47.432001
TBC1D16	ENSG00000167291	Notinthiscell	0.07	0.052001
TBC1D17	ENSG00000104946	chr19:50380000	31.18	30.814001
TBC1D19	ENSG00000109680	chr4:26580000	0.96	0.946001
TBC1D2	ENSG00000095383	chr9:101010000	1.39	1.356001
TBC1D20	ENSG00000125875	chr20:440000	8.43	7.952001
TBC1D22A	ENSG00000054611	chr22:47150000	62.58	66.176001
TBC1D22B	ENSG00000065491	chr6:37220000	6.63	6.260001
TBC1D23	ENSG00000036054	chr3:99970000	13.37	12.782001
TBC1D24	ENSG00000162065	chr16:2520000	3.03	2.876001
TBC1D25	ENSG00000068354	chrX:48390000	22.99	22.136001
TBC1D2B	ENSG00000167202	chr15:78360000	17.35	16.642001
TBC1D30	ENSG00000111490	Notinthiscell	15.22	14.654001
TBC1D31	ENSG00000156787	chr8:124080000	17.67	16.892001
TBC1D4	ENSG00000136111	chr13:76050000	30.18	29.702001
TBC1D5	ENSG00000131374	chr3:17780000	34.76	34.860001
TBC1D7	ENSG00000145979	chr6:13320000	19.12	18.342001
TBC1D8	ENSG00000204634	chr2:101760000	4.56	4.274001
TBC1D8B	ENSG00000133138	chrX:106040000	1.29	1.264001
TBC1D9	ENSG00000109436	chr4:141670000	3.43	3.232001
TBC1D9B	no_id	chr5:179330000	0.0	1e-06
TBCA	ENSG00000171530	chr5:77070000	199.22	220.240001
TBCB	ENSG00000105254	chr19:36600000	20.59	19.758001
TBCC	ENSG00000124659	chr6:42710000	12.07	11.456001
TBCCD1	ENSG00000113838	chr3:186280000	3.93	3.718001
TBCD	no_id	chr17:80700000	0.0	1e-06
TBCE	no_id	chr1:235530000	0.0	1e-06
TBCEL	ENSG00000154114	chr11:120890000	5.4	5.040001
TBCK	ENSG00000145348	chr4:107230000	18.96	18.174001
TBK1	ENSG00000183735	chr12:64840000	19.03	18.240001
TBKBP1	ENSG00000198933	chr17:45770000	1.31	1.286001
TBL1X	ENSG00000101849	chrX:9430000	6.81	6.450001
TBL1XR1	ENSG00000177565	chr3:176910000	37.67	37.580001
TBL2	ENSG00000106638	chr7:72990000	16.08	15.490001
TBL3	ENSG00000183751	chr16:2020000	30.89	30.400001
TBP	ENSG00000112592	chr6:170860000	20.29	19.466001
TBPL1	ENSG00000028839	chr6:134270000	17.27	16.554001
TBR1	ENSG00000136535	TBR1	0.0	1e-06
TBRG1	ENSG00000154144	chr11:124490000	13.9	13.386001
TBRG4	ENSG00000136270	chr7:45150000	35.08	35.086001
TBX1	ENSG00000184058	TBX1	0.0	1e-06
TBX15	ENSG00000092607	Notinthiscell	0.47	0.468001
TBX18	ENSG00000112837	Notinthiscell	0.06	0.042001
TBX19	ENSG00000143178	TBX19	1.15	1.134001
TBX2	ENSG00000121068	TBX2	0.0	1e-06
TBX20	ENSG00000164532	Notinthiscell	0.0	1e-06
TBX21	ENSG00000073861	chr17:45810000	4.71	4.422001
TBX3	ENSG00000135111	Notinthiscell	0.0	1e-06
TBX4	ENSG00000121075	TBX4	0.0	1e-06
TBX5	ENSG00000089225	Notinthiscell	0.0	1e-06
TBX6	ENSG00000149922	Notinthiscell	0.94	0.926001
TBXA2R	ENSG00000006638	chr19:3600000	0.31	0.300001
TBXAS1	ENSG00000059377	chr7:139470000	9.7	9.190001
TC2N	no_id	chr14:92330000	0.0	1e-06
TCAIM	ENSG00000179152	chr3:44370000	6.22	5.818001
TCEA1	ENSG00000187735	chr8:54930000	392.02	426.928001
TCEA2	ENSG00000171703	chr20:62680000	18.14	17.358001
TCEA3	no_id	chr1:23750000	0.0	1e-06
TCEAL1	ENSG00000172465	chrX:102880000	7.44	7.066001
TCEAL2	ENSG00000184905	chrX:101380000	0.65	0.642001
TCEAL3	ENSG00000196507	chrX:102860000	14.73	14.226001
TCEAL4	ENSG00000133142	chrX:102830000	20.3	19.478001
TCEAL6	ENSG00000204071	chrX:101390000	0.0	1e-06
TCEAL7	ENSG00000182916	chrX:102580000	0.0	1e-06
TCEAL8	ENSG00000180964	chrX:102510000	22.44	21.492001
TCEANC	ENSG00000176896	chrX:13670000	0.83	0.816001
TCEANC2	ENSG00000116205	chr1:54510000	11.63	10.936001
TCEB1	no_id	chr8:74880000	0.0	1e-06
TCEB2	no_id	chr16:2820000	0.0	1e-06
TCEB3	no_id	chr1:24060000	0.0	1e-06
TCERG1	ENSG00000113649	chr5:145820000	105.95	116.730001
TCF12	ENSG00000140262	chr15:57210000	79.02	87.010001
TCF15	ENSG00000125878	Notinthiscell	0.05	0.036001
TCF19	no_id	chr6:31120000	0.0	1e-06
TCF20	no_id	Notinthiscell	0.0	1e-06
TCF21	ENSG00000118526	TCF21	0.0	1e-06
TCF23	ENSG00000163792	Notinthiscell	0.0	1e-06
TCF25	ENSG00000141002	chr16:89930000	212.22	233.488001
TCF3	ENSG00000071564	chr19:1650000	207.18	228.602001
TCF4	ENSG00000196628	chr18:53300000	38.46	38.558001
TCF7	ENSG00000081059	chr5:133450000	59.77	62.708001
TCF7L1	ENSG00000152284	Notinthiscell	0.28	0.272001
TCF7L2	ENSG00000148737	chr10:114710000	0.5	0.496001
TCFL5	ENSG00000101190	chr20:61490000	12.57	11.936001
TCHHL1	ENSG00000182898	Notinthiscell	0.0	1e-06
TCHP	ENSG00000139437	chr12:110330000	11.8	11.110001
TCIRG1	ENSG00000110719	chr11:67800000	49.3	50.372001
TCL1A	ENSG00000100721	chr14:96180000	32.61	32.362001
TCL1B	ENSG00000213231	Notinthiscell	0.18	0.164001
TCN1	ENSG00000134827	Notinthiscell	0.33	0.318001
TCN2	ENSG00000185339	chr22:31000000	2.58	2.446001
TCOF1	ENSG00000070814	chr5:149730000	58.18	61.052001
TCP1	ENSG00000120438	chr6:160210000	154.55	168.464001
TCP10L	ENSG00000242220	chr21:33950000	0.0	1e-06
TCP11	ENSG00000124678	chr6:35100000	0.09	0.068001
TCP11L1	ENSG00000176148	chr11:33060000	11.25	10.592001
TCP11L2	ENSG00000166046	chr12:106690000	1.75	1.700001
TCTA	ENSG00000145022	chr3:49440000	3.9	3.686001
TCTE3	no_id	chr6:170150000	0.0	1e-06
TCTEX1D1	ENSG00000152760	Notinthiscell	0.0	1e-06
TCTEX1D2	ENSG00000213123	chr3:196040000	15.08	14.524001
TCTN1	ENSG00000204852	chr12:111050000	3.22	3.036001
TCTN2	ENSG00000168778	chr12:124150000	5.78	5.410001
TCTN3	ENSG00000119977	chr10:97450000	11.77	11.082001
TDG	ENSG00000139372	chr12:104350000	17.61	16.830001
TDO2	no_id	chr4:156820000	0.0	1e-06
TDP1	ENSG00000042088	chr14:90420000	21.23	20.346001
TDP2	ENSG00000111802	chr6:24660000	25.23	24.618001
TDRD1	ENSG00000095627	Notinthiscell	0.0	1e-06
TDRD10	ENSG00000163239	Notinthiscell	0.0	1e-06
TDRD12	ENSG00000173809	Notinthiscell	0.15	0.126001
TDRD3	ENSG00000083544	chr13:60970000	15.45	14.852001
TDRD6	ENSG00000180113	Notinthiscell	0.0	1e-06
TDRD7	ENSG00000196116	chr9:100170000	10.69	10.088001
TDRD9	ENSG00000156414	Notinthiscell	0.0	1e-06
TDRKH	ENSG00000182134	chr1:151760000	6.0	5.624001
TDRP	ENSG00000180190	Notinthiscell	0.0	1e-06
TEAD1	ENSG00000187079	chr11:12690000	0.03	0.014001
TEAD2	ENSG00000074219	Notinthiscell	0.11	0.088001
TEAD3	ENSG00000007866	Notinthiscell	0.0	1e-06
TEAD4	ENSG00000197905	chr12:3060000	0.68	0.672001
TEC	ENSG00000135605	chr4:48270000	23.73	23.036001
TECPR1	ENSG00000205356	chr7:97880000	8.22	7.786001
TECPR2	ENSG00000196663	chr14:102820000	4.93	4.586001
TECR	ENSG00000099797	chr19:14640000	28.59	28.130001
TEF	ENSG00000167074	chr22:41760000	2.15	2.062001
TEFM	ENSG00000172171	chr17:29230000	3.65	3.434001
TEK	ENSG00000120156	Notinthiscell	0.05	0.036001
TEKT2	ENSG00000092850	Notinthiscell	0.15	0.126001
TEKT4	ENSG00000163060	chr2:95530000	0.21	0.202001
TELO2	ENSG00000100726	chr16:1540000	12.01	11.396001
TEN1	ENSG00000257949	chr17:73970000	28.64	28.174001
TENM1	ENSG00000009694	chrX:124090000	0.01	0.008001
TENM3	ENSG00000218336	Notinthiscell	0.0	1e-06
TENM4	ENSG00000149256	Notinthiscell	0.01	0.008001
TEP1	ENSG00000129566	chr14:20880000	16.97	16.316001
TERF1	ENSG00000147601	chr8:73920000	35.33	35.344001
TERF2	ENSG00000132604	chr16:69410000	40.22	40.442001
TERF2IP	ENSG00000166848	chr16:75680000	29.92	29.392001
TERT	ENSG00000164362	chr5:1290000	0.69	0.684001
TES	ENSG00000135269	chr7:115850000	41.14	41.510001
TESC	ENSG00000088992	chr12:117530000	30.59	30.098001
TESK1	ENSG00000107140	chr9:35600000	6.23	5.826001
TESK2	ENSG00000070759	chr1:45950000	5.29	4.944001
TESPA1	ENSG00000135426	chr12:55370000	44.51	45.562001
TET2	ENSG00000168769	chr4:106060000	12.83	12.166001
TEX10	ENSG00000136891	chr9:103110000	12.1	11.488001
TEX11	ENSG00000120498	Notinthiscell	0.0	1e-06
TEX12	ENSG00000150783	Notinthiscell	0.0	1e-06
TEX14	ENSG00000121101	Notinthiscell	1.09	1.082001
TEX19	ENSG00000182459	chr17:80310000	0.12	0.096001
TEX2	ENSG00000136478	chr17:62340000	6.61	6.234001
TEX261	ENSG00000144043	chr2:71220000	8.35	7.884001
TEX264	ENSG00000164081	chr3:51700000	13.08	12.498001
TEX30	ENSG00000151287	chr13:103420000	6.02	5.638001
TEX40	no_id	Notinthiscell	0.0	1e-06
TEX9	ENSG00000151575	chr15:56650000	19.59	18.846001
TF	ENSG00000091513	chr3:133460000	0.37	0.360001
TFAM	ENSG00000108064	chr10:60140000	64.05	68.122001
TFAP2A	ENSG00000137203	chr6:10410000	0.05	0.036001
TFAP2B	ENSG00000008196	chr6:50780000	0.2	0.190001
TFAP2C	ENSG00000087510	chr20:55200000	0.0	1e-06
TFAP2E	ENSG00000116819	TFAP2E	0.1	0.078001
TFAP4	ENSG00000090447	chr16:4320000	9.97	9.426001
TFB1M	ENSG00000029639	chr6:155630000	19.53	18.778001
TFB2M	ENSG00000162851	chr1:246720000	9.05	8.528001
TFCP2	ENSG00000135457	chr12:51560000	19.14	18.370001
TFCP2L1	ENSG00000115112	Notinthiscell	1.68	1.606001
TFDP1	ENSG00000198176	chr13:114230000	175.95	191.976001
TFDP2	ENSG00000114126	chr3:141860000	57.11	59.718001
TFE3	ENSG00000068323	chrX:48900000	20.05	19.252001
TFEB	ENSG00000112561	chr6:41700000	35.33	35.344001
TFEC	ENSG00000105967	chr7:115670000	1.5	1.454001
TFF1	ENSG00000160182	Notinthiscell	0.0	1e-06
TFF2	ENSG00000160181	Notinthiscell	0.0	1e-06
TFF3	ENSG00000160180	Notinthiscell	0.0	1e-06
TFG	ENSG00000114354	chr3:100420000	57.73	60.466001
TFIP11	ENSG00000100109	chr22:26900000	33.51	33.430001
TFPI	ENSG00000003436	chr2:188410000	0.28	0.272001
TFPI2	ENSG00000105825	chr7:93520000	0.75	0.744001
TFPT	no_id	chr19:54610000	0.0	1e-06
TFR2	ENSG00000106327	Notinthiscell	1.44	1.408001
TFRC	ENSG00000072274	chr3:195800000	403.1	439.288001
TGDS	ENSG00000088451	chr13:95240000	5.4	5.040001
TGFA	ENSG00000163235	Notinthiscell	0.0	1e-06
TGFB1	ENSG00000105329	chr19:41850000	33.34	33.182001
TGFB1I1	ENSG00000140682	chr16:31480000	0.58	0.570001
TGFB2	ENSG00000092969	chr1:218510000	0.0	1e-06
TGFB3	ENSG00000119699	Notinthiscell	0.62	0.616001
TGFBI	ENSG00000120708	chr5:135360000	0.13	0.106001
TGFBR1	ENSG00000106799	chr9:101860000	7.69	7.302001
TGFBR2	ENSG00000163513	chr3:30640000	0.16	0.136001
TGFBR3	ENSG00000069702	chr1:92370000	2.75	2.632001
TGFBR3L	ENSG00000260001	Notinthiscell	0.0	1e-06
TGFBRAP1	ENSG00000135966	chr2:105940000	21.8	20.932001
TGIF1	ENSG00000177426	chr18:3410000	5.92	5.548001
TGIF2	ENSG00000118707	chr20:35200000	7.24	6.850001
TGIF2-C20orf24	ENSG00000259399	chr20:35200000	6.04	5.660001
TGIF2LX	ENSG00000153779	Notinthiscell	0.0	1e-06
TGM1	ENSG00000092295	Notinthiscell	2.28	2.184001
TGM2	ENSG00000198959	chr20:36790000	2.44	2.344001
TGM3	ENSG00000125780	Notinthiscell	0.03	0.014001
TGM5	ENSG00000104055	Notinthiscell	3.67	3.458001
TGOLN2	ENSG00000152291	chr2:85550000	58.31	61.138001
TGS1	ENSG00000137574	chr8:56680000	19.14	18.370001
THADA	ENSG00000115970	chr2:43820000	13.54	12.988001
THAP1	ENSG00000131931	chr8:42690000	5.92	5.548001
THAP10	ENSG00000129028	chr15:71180000	0.74	0.730001
THAP11	ENSG00000168286	chr16:67870000	10.32	9.722001
THAP2	ENSG00000173451	chr12:72050000	4.38	4.102001
THAP3	ENSG00000041988	chr1:6680000	14.71	14.206001
THAP4	ENSG00000176946	chr2:242570000	31.78	31.372001
THAP5	ENSG00000177683	chr7:108210000	3.15	2.968001
THAP6	ENSG00000174796	chr4:76430000	6.9	6.534001
THAP7	ENSG00000184436	chr22:21350000	15.12	14.562001
THAP8	ENSG00000161277	chr19:36540000	2.27	2.176001
THAP9	ENSG00000168152	chr4:83820000	0.6	0.590001
THBD	ENSG00000178726	Notinthiscell	0.02	0.010001
THBS1	ENSG00000137801	chr15:39870000	0.48	0.478001
THBS2	ENSG00000186340	Notinthiscell	0.15	0.126001
THBS3	ENSG00000169231	Notinthiscell	14.16	13.704001
THEGL	ENSG00000249693	Notinthiscell	0.0	1e-06
THEM4	ENSG00000159445	chr1:151880000	4.14	3.898001
THEM5	ENSG00000196407	Notinthiscell	0.16	0.136001
THEM6	ENSG00000130193	chr8:143800000	2.69	2.576001
THEMIS	no_id	chr6:128230000	0.0	1e-06
THEMIS2	ENSG00000130775	chr1:28190000	37.97	37.886001
THG1L	ENSG00000113272	chr5:157150000	55.05	57.046001
THNSL1	ENSG00000185875	chr10:25300000	2.74	2.622001
THNSL2	ENSG00000144115	Notinthiscell	0.25	0.238001
THOC1	ENSG00000079134	chr18:260000	36.69	36.592001
THOC2	ENSG00000125676	chrX:122860000	68.79	73.772001
THOC5	ENSG00000100296	chr22:29940000	44.14	45.054001
THOC6	ENSG00000131652	chr16:3070000	11.86	11.174001
THOC7	ENSG00000163634	chr3:63840000	173.95	189.480001
THOP1	ENSG00000172009	chr19:2780000	76.62	83.488001
THPO	ENSG00000090534	Notinthiscell	0.0	1e-06
THRA	ENSG00000126351	chr17:38210000	2.02	1.926001
THRAP3	ENSG00000054118	chr1:36690000	84.93	93.668001
THRB	ENSG00000151090	Notinthiscell	0.01	0.008001
THRSP	ENSG00000151365	Notinthiscell	0.0	1e-06
THSD1	ENSG00000136114	Notinthiscell	0.08	0.058001
THSD4	ENSG00000187720	Notinthiscell	0.04	0.024001
THSD7A	ENSG00000005108	Notinthiscell	0.01	0.008001
THTPA	ENSG00000259431	chr14:23980000	4.19	3.946001
THUMPD1	ENSG00000066654	chr16:20750000	16.94	16.286001
THUMPD2	ENSG00000138050	chr2:40000000	8.03	7.600001
